,p0q0
18543,0.27071497
18544,-0.07889543
18545,0.35245654
18546,-1.8620231
18547,0.30375004
18548,-0.43456817
18549,-0.8260078
18550,-0.57096046
18551,0.121996835
18552,-0.71336913
18553,-0.08182821
18554,-0.56904274
18555,-1.2649876
18556,0.10050626
18557,-0.59476995
18558,0.4572796
18559,-1.4265004
18560,0.66044694
18561,-0.5561825
18562,-1.0416931
18563,0.79218
18564,-0.63220733
18565,-1.3430076
18566,0.42982802
18567,-0.45620942
18568,-1.6132765
18569,0.70975107
18570,-0.5294929
18571,-0.78273255
18572,0.5607019
18573,-1.2479461
18574,-0.08302755
18575,0.58277076
18576,-0.23712263
18577,-0.78450704
18578,-0.7824279
18579,-0.42864746
18580,-0.0015915125
18581,-0.71485424
18582,1.0518034
18583,0.5853907
18584,-0.05736641
18585,-0.27462313
18586,1.0447156
18587,0.68525577
18588,0.14034843
18589,-0.3681611
18590,1.3154256
18591,0.41265085
18592,-0.0871515
18593,-0.5181241
18594,1.2744548
18595,0.65902436
18596,0.096989356
18597,-0.18844835
18598,0.7985862
18599,0.53997296
18600,0.08318686
18601,-0.6835221
18602,0.98362017
18603,0.61390406
18604,0.14604355
18605,-0.48459628
18606,1.399082
18607,0.61430657
18608,-0.9663479
18609,-0.26089966
18610,0.20905003
18611,-0.030833777
18612,0.051422648
18613,-0.29766467
18614,1.5778965
18615,0.5448647
18616,-0.077281415
18617,-0.62982595
18618,0.894296
18619,0.44959205
18620,-0.021891087
18621,-0.1922955
18622,1.673144
18623,0.5241059
18624,0.09361952
18625,-0.08912863
18626,1.483108
18627,0.10948861
18628,0.09770029
18629,-0.48283854
18630,1.4988971
18631,0.33678615
18632,-0.13823538
18633,-0.07340007
18634,1.3427155
18635,0.63338745
18636,1.3824403
18637,-1.4936988
18638,0.9377116
18639,-1.823519
18640,-0.7338883
18641,-0.2905324
18642,0.012671299
18643,0.05423014
18644,-0.027509727
18645,1.4669089
18646,0.58643365
18647,0.08671294
18648,0.1907022
18649,1.5509413
18650,0.5660091
18651,-0.048369125
18652,-0.06311524
18653,0.02213818
18654,-0.05661062
18655,0.056111343
18656,0.005512143
18657,-0.10096647
18658,-0.047954388
18659,0.07589942
18660,0.02213818
18661,-0.092898026
18662,0.014016621
18663,-0.85839796
18664,-0.78386885
18665,-1.0652206
18666,-0.63394344
18667,-0.88529515
18668,-1.1194134
18669,-1.1099786
18670,-0.91777194
18671,-0.54173166
18672,-0.86621135
18673,-0.7412973
18674,-0.3965532
18675,-1.5346429
18676,-0.88136667
18677,-0.898798
18678,-0.9107002
18679,-0.5296427
18680,-0.69062865
18681,-0.6727789
18682,-0.67056644
18683,-1.0020916
18684,-0.94312036
18685,-1.3623139
18686,-0.99891543
18687,-1.1068473
18688,-0.84570676
18689,-0.7874919
18690,-0.5922916
18691,-0.55893856
18692,-0.2736501
18693,-0.7963513
18694,-1.0562844
18695,-0.52425134
18696,-0.8961787
18697,-0.8355361
18698,-1.1670288
18699,-0.7615456
18700,-0.80482185
18701,-0.9248827
18702,-0.6098665
18703,-0.6588362
18704,-0.5974202
18705,-0.8638899
18706,-0.7340363
18707,-0.94189596
18708,-1.0383558
18709,0.2770394
18710,0.2868369
18711,0.058806606
18712,-0.4002381
18713,0.37102258
18714,-1.1719009
18715,0.23174098
18716,-0.25358942
18717,0.25543177
18718,-0.011643018
18719,0.14257587
18720,-0.99631697
18721,0.26790836
18722,-0.0110249575
18723,0.102676615
18724,-0.5719481
18725,0.6149657
18726,0.03156678
18727,0.10213347
18728,-0.27076352
18729,0.37102258
18730,0.07563247
18731,0.17799062
18732,-0.87817264
18733,0.6712104
18734,0.30708557
18735,0.14909542
18736,-0.7587543
18737,0.35511908
18738,0.008226942
18739,0.00013755426
18740,-1.104674
18741,0.44701594
18742,0.1330059
18743,0.14265735
18744,-0.70503
18745,0.47888246
18746,0.015123904
18747,0.19915599
18748,-0.38650838
18749,0.4559554
18750,0.017244922
18751,0.18199515
18752,-0.55363566
18753,0.41829315
18754,-0.19019568
18755,-0.7926898
18756,0.3517875
18757,-0.005848097
18758,-0.03275609
18759,-1.2918903
18760,0.29588217
18761,0.006445986
18762,0.17921446
18763,-0.8723984
18764,0.108729474
18765,0.18449256
18766,-0.024824563
18767,-0.72002184
18768,0.23732421
18769,-0.07658449
18770,0.02744293
18771,-0.9597173
18772,0.40543547
18773,0.037354432
18774,0.014561025
18775,-1.654971
18776,-1.9558429
18777,0.08362453
18778,0.045149054
18779,-0.9240168
18780,-0.03695292
18781,0.14990614
18782,-0.6200827
18783,0.642862
18784,-0.76108164
18785,-0.066872485
18786,-0.3799835
18787,0.10929792
18788,0.09138218
18789,1.706754
18790,-0.8355126
18791,0.14493875
18792,-0.061041266
18793,1.6264791
18794,-0.11624858
18795,-0.11154568
18796,1.6574349
18797,-1.0941674
18798,-0.009105857
18799,-0.43012747
18800,1.6886954
18801,-1.1676859
18802,0.10746057
18803,0.07273176
18804,1.0064839
18805,-1.0968897
18806,0.22355412
18807,-0.33746862
18808,2.2138023
18809,-1.1059295
18810,0.448872
18811,-0.39409614
18812,2.0542037
18813,-1.5508155
18814,-0.0688044
18815,-0.07187045
18816,1.5385579
18817,-1.3320446
18818,0.22385636
18819,-0.27285907
18820,-1.1756305
18821,0.11885965
18822,-0.17320377
18823,2.1480618
18824,-1.3240657
18825,0.105606705
18826,-0.22759849
18827,1.445326
18828,-1.5063761
18829,0.22889961
18830,-0.14326544
18831,1.3975186
18832,-1.8253266
18833,0.22241148
18834,-0.3672274
18835,1.6770653
18836,-1.7921194
18837,0.8125083
18838,-0.2944071
18839,1.7646953
18840,-1.5826302
18841,0.06869388
18842,-1.0688406
18843,1.4208307
18844,-1.6531209
18845,0.29558653
18846,-0.40324736
18847,0.9837842
18848,-1.3707141
18849,0.18150018
18850,-0.31480604
18851,1.1318033
18852,-1.3139876
18853,0.24429409
18854,-0.36818564
18855,2.1360476
18856,-1.8760618
18857,0.25294754
18858,-0.34166285
18859,2.2168884
18860,-1.3656336
18861,0.3829981
18862,0.15391584
18863,0.4646578
18864,0.16878475
18865,0.44318447
18866,0.3210808
18867,0.5619525
18868,0.12391995
18869,0.46046627
18870,0.1856086
18871,0.18191263
18872,-0.9734109
18873,0.44659188
18874,-0.3359351
18875,-0.6869194
18876,0.1844027
18877,0.42217773
18878,0.16936366
18879,0.38020697
18880,0.3920006
18881,-0.4849043
18882,-0.43701908
18883,-0.5560965
18884,-0.56504935
18885,-0.5496606
18886,-0.3651286
18887,-0.053249292
18888,0.44303906
18889,0.05490835
18890,-0.59773004
18891,-0.59777516
18892,-0.17284955
18893,-1.083933
18894,0.35185474
18895,0.33535126
18896,0.10936395
18897,-0.59777516
18898,-0.60377854
18899,-0.49719143
18900,-0.32458973
18901,0.43384987
18902,-0.10588136
18903,-0.06336399
18904,0.79278797
18905,0.02259815
18906,0.018090997
18907,-0.026784802
18908,0.14907749
18909,0.13751137
18910,0.03351275
18911,-0.5679454
18912,0.01104199
18913,-0.4741529
18914,-0.9033169
18915,-0.3022251
18916,-0.31769258
18917,-0.76974916
18918,0.2459302
18919,-1.1813896
18920,-0.042324737
18921,-0.79375196
18922,0.094846696
18923,0.18096639
18924,-0.12894756
18925,-1.1231271
18926,-0.05005886
18927,-1.0769668
18928,-0.21765822
18929,-0.11010572
18930,0.5477325
18931,-0.25765386
18932,-0.69010097
18933,0.07486947
18934,0.47343814
18935,-0.07412732
18936,-0.21623291
18937,0.07873304
18938,0.7253525
18939,-0.21401507
18940,0.09746511
18941,-0.069378264
18942,0.5288245
18943,-0.090702735
18944,0.6216799
18945,-0.70194364
18946,-0.054636
18947,0.4442475
18948,-0.026763622
18949,-0.75920135
18950,0.14439179
18951,-0.65109503
18952,-0.19865309
18953,0.15492077
18954,-0.09147378
18955,-0.12043228
18956,0.4290956
18957,0.08956605
18958,-1.0365771
18959,0.0113207605
18960,-0.068374306
18961,-0.35938883
18962,0.19291435
18963,0.1403532
18964,0.20664772
18965,0.17988138
18966,-0.73174965
18967,0.0011875565
18968,0.36427233
18969,-0.03415055
18970,-0.8835792
18971,0.107857734
18972,-0.11139089
18973,-1.8574603
18974,0.24428092
18975,-0.061061364
18976,0.38808903
18977,0.56025046
18978,-0.42740968
18979,-0.09164612
18980,0.2003999
18981,1.0444949
18982,-0.5299438
18983,-0.104264796
18984,0.03643534
18985,1.1798172
18986,0.2685961
18987,-0.16357484
18988,0.26139417
18989,0.12593623
18990,-0.30077606
18991,-0.12148566
18992,-0.9299374
18993,0.22118542
18994,0.277655
18995,0.22970381
18996,-0.40357682
18997,-1.0867229
18998,0.6311253
18999,-0.8216338
19000,-0.5686751
19001,-0.24603376
19002,0.2631191
19003,0.41301408
19004,0.31693804
19005,0.2301292
19006,-0.5861309
19007,0.53141135
19008,-0.65465415
19009,-0.23582266
19010,0.44918117
19011,-0.46396354
19012,-0.06211634
19013,0.41995135
19014,-0.16925612
19015,-0.15554981
19016,0.4035227
19017,-0.24226545
19018,-0.04121407
19019,0.4576428
19020,-0.16157863
19021,-0.5596502
19022,0.040317647
19023,-0.40681073
19024,0.5854558
19025,0.5540792
19026,-0.1179731
19027,0.26946443
19028,-1.059447
19029,-0.030861296
19030,-0.081666484
19031,-0.6493079
19032,-0.52629936
19033,-0.40973067
19034,-0.4893674
19035,-0.16059913
19036,-0.21174873
19037,-0.08396929
19038,-1.039966
19039,0.2870391
19040,0.24537893
19041,-0.0391126
19042,-1.4830439
19043,0.36992526
19044,0.061668657
19045,-0.73052806
19046,0.3533277
19047,-2.8499093
19048,0.15171453
19049,1.3925576
19050,-1.5106683
19051,0.2411038
19052,-0.16956906
19053,1.3596281
19054,0.395131
19055,0.11785243
19056,2.0182395
19057,-1.7890003
19058,-0.042253654
19059,-0.15748309
19060,0.083823964
19061,0.067179784
19062,-0.39044973
19063,1.420683
19064,0.56317747
19065,-0.6687255
19066,-0.19547908
19067,0.44400167
19068,0.12910226
19069,-0.31111932
19070,1.1223379
19071,0.5405683
19072,-0.72018826
19073,-0.3411517
19074,-0.40869305
19075,-0.9781525
19076,-0.91398185
19077,-0.95126724
19078,-0.8469254
19079,-0.9427543
19080,-0.7726535
19081,-0.59425193
19082,-0.07524478
19083,-0.21515632
19084,-0.31013387
19085,-0.22315024
19086,-0.14513022
19087,1.5173918
19088,-1.5125898
19089,-0.39587784
19090,-1.0895565
19091,-0.095587984
19092,-0.26668957
19093,-0.17145775
19094,-0.09029123
19095,-0.38211602
19096,0.10635478
19097,-0.20681965
19098,-0.07870224
19099,-0.11941637
19100,-1.1576469
19101,-0.20285125
19102,-0.67721915
19103,-0.61321974
19104,-0.5789567
19105,-0.6835333
19106,0.36762938
19107,0.6376052
19108,-0.030269451
19109,-0.06080689
19110,-0.08368431
19111,-0.48878294
19112,0.37873283
19113,-0.10138792
19114,-0.18220347
19115,-0.47301796
19116,1.3959054
19117,0.6077327
19118,0.18561172
19119,-0.41880047
19120,-0.59621406
19121,-0.7797385
19122,-0.52334267
19123,0.14588949
19124,-1.1826023
19125,-0.6517816
19126,-0.57342803
19127,0.15038536
19128,-1.9733922
19129,-0.05772157
19130,-0.07590941
19131,-1.2508326
19132,0.051503353
19133,-0.9385726
19134,0.1421065
19135,0.83852226
19136,-0.80766225
19137,-0.35427967
19138,-2.5530255
19139,-0.21495844
19140,-3.4998596
19141,0.111042425
19142,-1.4571217
19143,0.019163536
19144,-3.0294313
19145,-0.45217764
19146,1.2371004
19147,-1.2842728
19148,-0.17945981
19149,-0.69751436
19150,-0.15062958
19151,0.04374836
19152,-1.0954945
19153,-0.0012565849
19154,0.10554579
19155,-0.6818225
19156,0.13396816
19157,0.07018177
19158,-0.34887525
19159,-0.46205106
19160,-0.03640122
19161,0.05833277
19162,-0.46553403
19163,0.40872332
19164,-0.018938934
19165,0.420349
19166,-0.74183977
19167,-0.5970901
19168,0.5404568
19169,-0.38275993
19170,1.0824059
19171,0.2503113
19172,0.1975867
19173,-0.13055539
19174,1.638164
19175,-1.0685773
19176,-0.4692371
19177,1.0859163
19178,-1.1622255
19179,0.42929262
19180,-0.15478538
19181,0.54277265
19182,-0.022353137
19183,0.2705799
19184,-0.13041128
19185,-0.8469118
19186,0.24724004
19187,0.02177485
19188,-0.25871673
19189,1.3268677
19190,-1.6544645
19191,0.026850704
19192,-0.1832596
19193,0.37513447
19194,-0.028093938
19195,0.18710272
19196,-0.28344682
19197,0.73570436
19198,0.048447736
19199,0.2600131
19200,-0.2930922
19201,1.1279808
19202,-1.1548086
19203,0.35709125
19204,0.55649376
19205,-1.1994048
19206,0.25851062
19207,-0.18991946
19208,1.3758763
19209,-1.1685417
19210,0.2830128
19211,-0.2630796
19212,1.42491
19213,-1.6458725
19214,-0.8584644
19215,-0.48925254
19216,0.40793464
19217,-0.029888555
19218,-0.7132406
19219,-0.35595492
19220,0.18482299
19221,-0.16274202
19222,-0.5741465
19223,-0.24737468
19224,-1.7981153
19225,0.06959656
19226,0.121795185
19227,1.2265733
19228,0.4632294
19229,0.4085563
19230,-0.09723535
19231,1.2115972
19232,-0.15583262
19233,-0.08124551
19234,-0.46888435
19235,-0.5518629
19236,0.12642281
19237,-0.013711499
19238,0.22364245
19239,-1.1869917
19240,-0.23532304
19241,-0.15905367
19242,-0.8008307
19243,0.22242934
19244,-0.022228485
19245,-0.7596711
19246,-0.5124512
19247,-0.034005985
19248,-1.165047
19249,-0.09794319
19250,-1.0698882
19251,0.0036447314
19252,-0.24931683
19253,-0.7905813
19254,-0.0040069898
19255,0.052515175
19256,-0.1322436
19257,0.6387551
19258,-0.7322267
19259,-0.10021949
19260,-0.9742023
19261,0.5345564
19262,-1.693255
19263,-1.744254
19264,-0.54377544
19265,0.36967754
19266,-0.5180283
19267,0.44235006
19268,-0.37080222
19269,-1.1558607
19270,0.3231779
19271,-0.60973495
19272,0.20504676
19273,0.3099748
19274,-0.29532126
19275,0.51314133
19276,-0.9327256
19277,0.2827847
19278,-0.5715685
19279,-0.83352447
19280,0.27787307
19281,-0.74589455
19282,-0.4087816
19283,0.38935813
19284,-0.5182581
19285,0.3965803
19286,-0.12191234
19287,-1.7680465
19288,1.2931755
19289,-1.3812758
19290,-0.24775207
19291,-0.23791945
19292,-0.6151518
19293,0.41574243
19294,-0.6239485
19295,-0.11949859
19296,-1.0866364
19297,-0.5305745
19298,0.32223195
19299,-0.7092333
19300,-0.6799114
19301,0.32170263
19302,-1.0271736
19303,-0.5413015
19304,0.3965803
19305,-0.70439297
19306,-0.28081512
19307,0.31788757
19308,0.32139713
19309,0.48367542
19310,0.28810826
19311,-0.8134451
19312,-0.15763885
19313,-1.3908577
19314,0.32473856
19315,-0.5656942
19316,-1.5052594
19317,-0.06227772
19318,0.39685166
19319,-1.0265869
19320,-1.3868343
19321,0.31703192
19322,-1.1164386
19323,0.63038504
19324,-0.65899885
19325,-0.5458837
19326,-0.3771343
19327,-0.005996866
19328,-0.0552157
19329,-0.49790934
19330,-0.5948546
19331,-0.30034783
19332,0.11723455
19333,-0.5233867
19334,-0.7838369
19335,-0.546639
19336,0.13961247
19337,-0.60789233
19338,-0.724738
19339,-0.29279774
19340,0.1593491
19341,0.37553632
19342,-0.06336399
19343,-0.1311801
19344,-0.51883316
19345,-0.55486256
19346,-0.5014137
19347,0.047752425
19348,-1.4708735
19349,-0.8502024
19350,-0.7295537
19351,0.03821952
19352,-1.3649852
19353,0.42345184
19354,-0.10241035
19355,0.3508665
19356,-0.049748532
19357,0.32636458
19358,-0.5207763
19359,-0.17363639
19360,0.525431
19361,-2.2852426
19362,-0.6373949
19363,-1.0775267
19364,-0.26615432
19365,-0.02500478
19366,-0.12299619
19367,-0.6857314
19368,-0.5358646
19369,-9.11034
19370,0.5908248
19371,0.07276933
19372,0.586001
19373,0.44304505
19374,-0.8605716
19375,-0.43701908
19376,-0.33569887
19377,-0.39963713
19378,0.04654175
19379,-0.08471684
19380,0.48843998
19381,0.4940539
19382,0.42634884
19383,0.9050391
19384,-0.18762219
19385,-2.560778
19386,-0.29756305
19387,-0.2307133
19388,0.30135155
19389,-0.3434855
19390,-0.08759225
19391,-0.02254583
19392,-0.108762816
19393,-0.26500311
19394,0.013050309
19395,-0.10548378
19396,-0.16095653
19397,-0.07749591
19398,-0.14205815
19399,0.09446923
19400,-0.058736734
19401,1.0225899
19402,-0.11812404
19403,-0.08704407
19404,-0.06002982
19405,0.033862878
19406,-0.055699605
19407,-0.04264782
19408,0.17199199
19409,-0.016699951
19410,-0.034462325
19411,-4.4434285
19412,0.09602798
19413,-0.09315013
19414,-0.22347285
19415,0.40657032
19416,-0.06954508
19417,0.05591882
19418,0.31861115
19419,0.029804384
19420,0.099979624
19421,-9.339789
19422,0.27674177
19423,-6.1588717
19424,-0.19712079
19425,-0.12410161
19426,0.0375954
19427,-0.04253616
19428,0.07604954
19429,-0.10088973
19430,-0.036268953
19431,-0.046161473
19432,-0.962063
19433,-0.77505934
19434,-0.88955295
19435,-0.4232045
19436,-0.34425732
19437,0.4723203
19438,-0.087265044
19439,-0.0115766
19440,-0.4661674
19441,-2.8999116
19442,-0.6483307
19443,0.24968562
19444,-0.504159
19445,0.15166081
19446,-0.055833805
19447,-0.46482515
19448,-0.15052724
19449,0.31630412
19450,0.865181
19451,-0.471652
19452,0.16924898
19453,0.36991382
19454,-0.0006324393
19455,0.35588336
19456,0.58452135
19457,-0.63024676
19458,-0.26995593
19459,0.45405996
19460,-0.5634904
19461,0.109443806
19462,0.4030167
19463,0.88299423
19464,-0.37785473
19465,0.003999711
19466,0.40707722
19467,1.0860585
19468,0.35126525
19469,0.30565125
19470,0.652586
19471,-0.5182914
19472,0.58070785
19473,0.65373534
19474,0.280118
19475,0.09043177
19476,0.165943
19477,1.0613428
19478,0.03381967
19479,-0.31023428
19480,0.41675842
19481,0.5020683
19482,0.327698
19483,-0.62816
19484,0.21311189
19485,0.5236829
19486,0.30754507
19487,-0.011771977
19488,0.37869197
19489,0.245011
19490,0.8447781
19491,0.560316
19492,0.43966144
19493,-3.3291698
19494,-0.35290676
19495,0.40322787
19496,0.11292432
19497,-0.8950492
19498,0.49102715
19499,-0.8622115
19500,0.52743256
19501,-0.41831467
19502,0.4780782
19503,0.45696294
19504,-0.019074382
19505,0.35719943
19506,-0.516976
19507,-0.7538023
19508,0.31046447
19509,-0.48008734
19510,-0.24702428
19511,0.49979186
19512,-0.4352002
19513,-0.47896457
19514,0.015920283
19515,0.3312483
19516,-0.520302
19517,-0.23438981
19518,0.4088557
19519,-0.017390154
19520,-7.7843933
19521,-0.026277067
19522,0.36012354
19523,0.17123404
19524,-0.5878598
19525,0.49941376
19526,-0.23524348
19527,-0.45072687
19528,-0.8194396
19529,0.5030874
19530,-0.3995293
19531,-0.05021704
19532,0.35719943
19533,-0.287709
19534,0.38299465
19535,-0.07057452
19536,0.5194417
19537,-0.28130808
19538,0.067226
19539,-0.09065199
19540,0.573543
19541,-0.08915083
19542,0.40391356
19543,-0.12432804
19544,0.3520082
19545,-1.1766763
19546,-0.20772108
19547,0.34528592
19548,-0.7345171
19549,0.13400273
19550,-0.55110043
19551,0.430407
19552,-0.109356076
19553,0.080249816
19554,-0.09226199
19555,0.8030344
19556,-0.8680005
19557,-0.5294151
19558,0.07699636
19559,0.7495647
19560,-1.7009275
19561,0.08855774
19562,-0.17195685
19563,0.8382498
19564,-4.149516
19565,-0.53362983
19566,0.0033807873
19567,0.4913009
19568,-0.70567507
19569,0.3663412
19570,-0.14662783
19571,0.9058081
19572,-0.72390276
19573,-0.48894128
19574,-0.079498634
19575,0.3248241
19576,-0.13386433
19577,0.15356004
19578,-0.6014816
19579,-0.17201053
19580,0.71483856
19581,-0.14928049
19582,-0.30724734
19583,0.60289395
19584,-0.0880866
19585,-0.7257206
19586,0.4898238
19587,0.26615807
19588,-0.30882537
19589,0.54029477
19590,-2.5451956
19591,0.09341427
19592,-1.0911027
19593,0.08608098
19594,-1.4847564
19595,-0.7986564
19596,0.48958552
19597,-0.53247005
19598,-0.93266094
19599,1.1820989
19600,-0.74096745
19601,-0.607631
19602,0.866251
19603,0.43092766
19604,-0.36941954
19605,-0.092529275
19606,0.21380365
19607,0.5235323
19608,-1.6608899
19609,-0.5856788
19610,-0.82873005
19611,-0.44940233
19612,-0.5323908
19613,-0.6312598
19614,-0.033464193
19615,-0.6581627
19616,1.2340434
19617,0.61361134
19618,-0.501365
19619,-0.20702502
19620,-1.1242517
19621,-0.76104075
19622,0.6952991
19623,-1.7959136
19624,-0.041579593
19625,-0.64064515
19626,1.5196968
19627,0.5546699
19628,-0.06776107
19629,-0.12573242
19630,1.1712083
19631,0.62675554
19632,0.08628347
19633,-0.2954604
19634,0.10188198
19635,-0.13355422
19636,0.028399415
19637,-0.5714158
19638,-1.0532882
19639,-0.22993056
19640,-0.036986742
19641,-0.74138254
19642,1.4710069
19643,-1.7242029
19644,-0.10528182
19645,-0.21911217
19646,0.9802992
19647,0.5910333
19648,-0.26066408
19649,-0.12357112
19650,1.3640093
19651,0.6788238
19652,-0.83525217
19653,1.0964127
19654,-1.5886426
19655,0.3501652
19656,-0.008566819
19657,-0.33264995
19658,-2.0850976
19659,-0.6930973
19660,0.116518214
19661,-1.3406758
19662,-0.15061669
19663,1.2637142
19664,0.040729005
19665,1.3278028
19666,0.66438246
19667,-0.21315508
19668,0.47078106
19669,0.08931132
19670,-0.67324334
19671,1.0595353
19672,0.58096725
19673,-0.7391933
19674,-0.24830167
19675,0.22647068
19676,0.1251644
19677,0.45771065
19678,-0.057530932
19679,0.25783667
19680,0.4627346
19681,-0.03763011
19682,0.6615861
19683,0.29619715
19684,0.2868703
19685,0.0021354596
19686,-0.040313527
